pp,start_date,end_date,preview,duration,finished,fullfil_criteria,consent,group,hungry,thirsty,desire_instructions_time,simulations_instructions_time,food_type,stimulus_no,food,label_type,measure,rating1,rating2,rating3,time,age,gender,height_choice,height_cm,height_feet,height_inches,weight_choice,weight_kilos,weight_stones,weight_pounds,weight_pounds_only,diet,diet_details,meat_per_week,change_diet,allergies,allergies_details,language_issues,language_issues_details,didnt_like,study_about,technical_issues,meat_per_week_s
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,24,beef_chilli,neutral,desire,85,NA,NA,3.473,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,25,pork_burger,health_positive,desire,0,NA,NA,3.558,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,26,chicken_wrap,contextual,desire,91,NA,NA,3.45,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,27,fish_tacos,sensory,desire,0,NA,NA,2.879,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,28,chicken_soup,neutral,desire,0,NA,NA,3.9,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,29,lamb_curry,health_positive,desire,82,NA,NA,4.36,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,30,pea_ham_soup,contextual,desire,0,NA,NA,2.849,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,31,ham_minestrone,sensory,desire,0,NA,NA,4.348,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,32,chicken_stir_fry,neutral,desire,26,NA,NA,6.329,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,33,bacon_and_eggs,health_positive,desire,0,NA,NA,2.82,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,34,chicken_burrito_bowl,contextual,desire,100,NA,NA,5.107,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,35,shrimp_pasta,sensory,desire,0,NA,NA,3.92,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,36,cheeseburger,neutral,desire,0,NA,NA,6.928,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,37,fish_fingers,health_positive,desire,0,NA,NA,69.472,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,38,tuna_sandwich,contextual,desire,0,NA,NA,3.444,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,39,chicken_burger,sensory,desire,100,NA,NA,4.416,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_56,12/14/2018 5:59,12/14/2018 6:23,no,1466,yes,yes,yes,4,23,51,27.941,6.234,meat_based,40,beef_spaghetti,neutral,desire,100,NA,NA,5.039,38,female,feet_inches,160,5,3,stones_pounds,78,12,5,NA,omnivore,NA,10,1,no,I have no allergies,no,NA,"I do not like fish, bacon or mushrooms and try not to even consider eating them or think about it.","If we think about eating food before we eat it, it changes our decisions rather than being spontaneous",No,0.729458393435199
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,1,mushroom_stew,health_positive,desire,10,NA,NA,5.607,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,2,bbq_jackfruit,contextual,desire,0,NA,NA,7.806,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,3,seitan_burger,sensory,desire,62,NA,NA,5.841,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,4,sweet_potatoe_soup,neutral,desire,85,NA,NA,5.667,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,5,mushroom_burger,health_positive,desire,37,NA,NA,5.328,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,6,soy_bolognese,contextual,desire,64,NA,NA,6.95,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,7,soy_burrito,sensory,desire,40,NA,NA,11.46,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,8,tomato_soup,neutral,desire,100,NA,NA,5.448,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,9,bean_chilli,health_positive,desire,96,NA,NA,9.653,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,10,bean_burger,contextual,desire,58,NA,NA,5.449,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,11,chichpea_curry,sensory,desire,55,NA,NA,8.451,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,12,cauliflower_tacos,neutral,desire,89,NA,NA,4.456,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,13,falafel,health_positive,desire,84,NA,NA,5.787,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,14,garlic_spaghetti,contextual,desire,32,NA,NA,10.353,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,15,lentil_soup,sensory,desire,60,NA,NA,8.768,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,16,tofu_stir_fty,neutral,desire,24,NA,NA,8.075,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,17,bean_burrito_bowl,health_positive,desire,26,NA,NA,11.463,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,18,avocado_toast,contextual,desire,0,NA,NA,4.684,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,19,breakfast_tofu,sensory,desire,6,NA,NA,5.274,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,plant_based,20,pakoras,neutral,desire,90,NA,NA,8.134,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,21,lamb_stew,health_positive,desire,35,NA,NA,7.07,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,22,pork_burrito,contextual,desire,55,NA,NA,6.191,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,23,chicken_pakora,sensory,desire,80,NA,NA,4.158,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,24,beef_chilli,neutral,desire,73,NA,NA,3.641,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,25,pork_burger,health_positive,desire,0,NA,NA,6.317,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,26,chicken_wrap,contextual,desire,29,NA,NA,9.777,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,27,fish_tacos,sensory,desire,0,NA,NA,4.562,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,28,chicken_soup,neutral,desire,100,NA,NA,4.719,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,29,lamb_curry,health_positive,desire,75,NA,NA,4.224,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,30,pea_ham_soup,contextual,desire,87,NA,NA,5.959,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,31,ham_minestrone,sensory,desire,100,NA,NA,4.564,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,32,chicken_stir_fry,neutral,desire,98,NA,NA,4.567,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,33,bacon_and_eggs,health_positive,desire,13,NA,NA,9.641,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,34,chicken_burrito_bowl,contextual,desire,77,NA,NA,4.844,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,35,shrimp_pasta,sensory,desire,0,NA,NA,5.332,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,36,cheeseburger,neutral,desire,12,NA,NA,7.152,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,37,fish_fingers,health_positive,desire,100,NA,NA,6.386,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,38,tuna_sandwich,contextual,desire,70,NA,NA,6.963,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,39,chicken_burger,sensory,desire,93,NA,NA,8.267,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
pp_57,12/14/2018 6:08,12/14/2018 6:24,no,929,yes,yes,yes,4,14,35,8.147,14.559,meat_based,40,beef_spaghetti,neutral,desire,93,NA,NA,5.93,25,female,feet_inches,168,5,6,stones_pounds,64,10,2,NA,omnivore,NA,6,60.93,no,-,no,NA,"dont like fish, avocado or peppers.",Not sure!,none,-0.32465420588543903
