pp,start_date,end_date,duration,finished,response_id,fullfil_criteria,consent,prolific_id,group,hungry,thirsty,desire_instructions_time,simulations_instructions_time,food_type,stimulus_no,food,label_type,measure,rating,time,age,gender,height_choice,height_cm,height_feet,height_inches,weight_choice,weight_kilos,weight_stones,weight_pounds,weight_pounds_only,diet,diet_details,meat_per_week,change_diet,attitude_meat,attitude_vegan,attitude_pb,allergies,allergies_details,language_issues,language_issues_details,didnt_like,study_about,technical_issues,page_time_median,speed_factor,speed_factor_trimmed,rsi,attitude_pb_vegan,attitude_pb_vegan_c,meat_per_week_c,change_diet_s,meat_per_week_s,hungry_s
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,plant_based,2,veggie_burger,enhanced,attractiveness,76.2,7.466,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,6.974500000000001,0.9341682293061881,0.9341682293061881,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,plant_based,3,nut_roast,enhanced,attractiveness,57.75,2.998,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,8.192,2.7324883255503667,2.7324883255503667,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,plant_based,5,veggie_quiche,enhanced,attractiveness,68.45,4.163,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.494,1.319721354792217,1.319721354792217,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,plant_based,6,vegan_fillets,enhanced,attractiveness,32.68,2.707,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,6.0135000000000005,2.221462874030292,2.221462874030292,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,plant_based,8,spring_rolls,enhanced,attractiveness,79.58,4.881,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.3715,1.1004917025199754,1.1004917025199754,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,plant_based,10,salsa_pizza,enhanced,attractiveness,73.52,7.311,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,6.2625,0.8565859663520723,0.8565859663520723,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,plant_based,11,lentil_stew,enhanced,attractiveness,23.52,3.023,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.278499999999999,1.7461131326496855,1.7461131326496855,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,plant_based,13,dhasnk,enhanced,attractiveness,7.75,8.702,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,6.3215,0.726442197196047,0.726442197196047,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,plant_based,16,sausoyges,enhanced,attractiveness,81.55,5.892,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,6.0515,1.027070604209097,1.027070604209097,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,plant_based,18,cashew_mac,enhanced,attractiveness,70,2.989,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.653499999999999,1.8914352626296418,1.8914352626296418,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,2,pepperoni_pizza,control,attractiveness,82.54,2.027,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.0755,2.50394671928959,2.50394671928959,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,3,empanadas,control,attractiveness,58.54,3.154,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.968999999999999,1.8925174381737475,1.8925174381737475,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,4,steak_pie,control,attractiveness,62.48,3.721,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.805,1.5600644987906476,1.5600644987906476,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,7,sausage_rolls,control,attractiveness,72.37,4.446,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.394,1.213225371120108,1.213225371120108,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,8,quiche_lorraine,control,attractiveness,87.04,17.228,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,4.598000000000001,0.2668911074994196,0.2668911074994196,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,9,lasagne,control,attractiveness,72.51,4.756,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,4.895,1.0292262405382673,1.0292262405382673,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,13,tiger_prawns,control,attractiveness,58.45,1.998,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,4.764,2.3843843843843846,2.3843843843843846,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,17,spanish_omelette,control,attractiveness,63.94,4.06,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,4.686999999999999,1.1544334975369457,1.1544334975369457,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,18,paella,control,attractiveness,77.46,2.935,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.0969999999999995,1.7366269165247017,1.7366269165247017,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,20,beef_burrito,control,attractiveness,10.28,4.714,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,6.1995000000000005,1.3151251591005515,1.3151251591005515,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,1,chicken_balti,enhanced,attractiveness,35.55,2.64,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.5845,2.115340909090909,2.115340909090909,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,5,pasta_bake,enhanced,attractiveness,81.83,9.428,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.8015,0.6153478998727195,0.6153478998727195,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,6,risottoo,enhanced,attractiveness,85.63,4.21,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,6.0945,1.447624703087886,1.447624703087886,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,10,beef_casserole,enhanced,attractiveness,23.66,4.683,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.1495,1.0996156310057654,1.0996156310057654,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,11,chicken_arrabbiata,enhanced,attractiveness,86.76,2.756,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,6.095000000000001,2.211538461538462,2.211538461538462,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,12,haddock,enhanced,attractiveness,42.96,3.13,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,6.224,1.9884984025559107,1.9884984025559107,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,14,chicken_soup,enhanced,attractiveness,44.79,20.329,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.4885,0.26998376703231836,0.26998376703231836,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,15,chicken_breast,enhanced,attractiveness,66.03,4.707,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.8905,1.2514340344168262,1.2514340344168262,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,16,moussaka,enhanced,attractiveness,66.34,4.849,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.705,1.1765312435553723,1.1765312435553723,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_107,2019-06-21T14:35:49Z,2019-06-21T14:47:41Z,711,yes,R_WjuM882ukM4X73z,yes,yes,5bfae63246911f0001d7d3f8,1,3,80,9.686,19.312,meat_based,19,chicken_enchiladas,enhanced,attractiveness,63.52,2.941,18,female,cm,172,NA,NA,stones_pounds,70,11,0,NA,omnivore,NA,4,84.24,51.2,93.5,88.85,no,n/a,no,NA,really spicy food,to see if descriptive words will increase the appeal,n/a,5.131,1.744644678680721,1.744644678680721,1.3379298526082504,91.175,34.21096385542168,-2.957831325301205,1.15146860120529,-0.7969611935362635,-25.57831325301205
pp_108,2019-06-21T14:37:21Z,2019-06-21T14:47:45Z,623,yes,R_2e52G4zLXhy1C4c,yes,yes,5a5a6ed7f6c517000195029e,1,4,52,4.091,54.974,plant_based,1,mushroom_burrito,control,attractiveness,0,2.358,25,female,feet_inches,180,5,11,kg,94,NA,NA,NA,omnivore,NA,8,10.51,100,3.35,7.26,no,NA,no,NA,Spicy foods,Perception of food,NA,4.616,1.9575911789652245,1.9575911789652245,1.4821696063306413,5.305,-51.659036144578316,1.0421686746987948,-1.005394759670946,0.2808030274577872,-24.57831325301205
pp_108,2019-06-21T14:37:21Z,2019-06-21T14:47:45Z,623,yes,R_2e52G4zLXhy1C4c,yes,yes,5a5a6ed7f6c517000195029e,1,4,52,4.091,54.974,plant_based,4,mint_soup,control,attractiveness,7.01,2.011,25,female,feet_inches,180,5,11,kg,94,NA,NA,NA,omnivore,NA,8,10.51,100,3.35,7.26,no,NA,no,NA,Spicy foods,Perception of food,NA,4.7605,2.36723023371457,2.36723023371457,1.4821696063306413,5.305,-51.659036144578316,1.0421686746987948,-1.005394759670946,0.2808030274577872,-24.57831325301205
pp_108,2019-06-21T14:37:21Z,2019-06-21T14:47:45Z,623,yes,R_2e52G4zLXhy1C4c,yes,yes,5a5a6ed7f6c517000195029e,1,4,52,4.091,54.974,plant_based,7,whirls,control,attractiveness,6.44,11.3,25,female,feet_inches,180,5,11,kg,94,NA,NA,NA,omnivore,NA,8,10.51,100,3.35,7.26,no,NA,no,NA,Spicy foods,Perception of food,NA,5.085,0.44999999999999996,0.44999999999999996,1.4821696063306413,5.305,-51.659036144578316,1.0421686746987948,-1.005394759670946,0.2808030274577872,-24.57831325301205
pp_108,2019-06-21T14:37:21Z,2019-06-21T14:47:45Z,623,yes,R_2e52G4zLXhy1C4c,yes,yes,5a5a6ed7f6c517000195029e,1,4,52,4.091,54.974,plant_based,9,fishless_cakes,control,attractiveness,31.86,3.242,25,female,feet_inches,180,5,11,kg,94,NA,NA,NA,omnivore,NA,8,10.51,100,3.35,7.26,no,NA,no,NA,Spicy foods,Perception of food,NA,5.817,1.7942628007402839,1.7942628007402839,1.4821696063306413,5.305,-51.659036144578316,1.0421686746987948,-1.005394759670946,0.2808030274577872,-24.57831325301205
pp_108,2019-06-21T14:37:21Z,2019-06-21T14:47:45Z,623,yes,R_2e52G4zLXhy1C4c,yes,yes,5a5a6ed7f6c517000195029e,1,4,52,4.091,54.974,plant_based,12,rice_bowl,control,attractiveness,0,7.295,25,female,feet_inches,180,5,11,kg,94,NA,NA,NA,omnivore,NA,8,10.51,100,3.35,7.26,no,NA,no,NA,Spicy foods,Perception of food,NA,5.308,0.7276216586703221,0.7276216586703221,1.4821696063306413,5.305,-51.659036144578316,1.0421686746987948,-1.005394759670946,0.2808030274577872,-24.57831325301205
pp_108,2019-06-21T14:37:21Z,2019-06-21T14:47:45Z,623,yes,R_2e52G4zLXhy1C4c,yes,yes,5a5a6ed7f6c517000195029e,1,4,52,4.091,54.974,plant_based,14,steam_bags,control,attractiveness,3.05,2.727,25,female,feet_inches,180,5,11,kg,94,NA,NA,NA,omnivore,NA,8,10.51,100,3.35,7.26,no,NA,no,NA,Spicy foods,Perception of food,NA,4.8955,1.7951961862852954,1.7951961862852954,1.4821696063306413,5.305,-51.659036144578316,1.0421686746987948,-1.005394759670946,0.2808030274577872,-24.57831325301205
pp_108,2019-06-21T14:37:21Z,2019-06-21T14:47:45Z,623,yes,R_2e52G4zLXhy1C4c,yes,yes,5a5a6ed7f6c517000195029e,1,4,52,4.091,54.974,plant_based,15,sushi_wrap,control,attractiveness,6.55,1.601,25,female,feet_inches,180,5,11,kg,94,NA,NA,NA,omnivore,NA,8,10.51,100,3.35,7.26,no,NA,no,NA,Spicy foods,Perception of food,NA,5.3445,3.3382261086820737,3,1.4821696063306413,5.305,-51.659036144578316,1.0421686746987948,-1.005394759670946,0.2808030274577872,-24.57831325301205
